min_score   en_source_len   en_source_vocab_len col_len col_vocab_len   en_source_url
-39945.361037	4431	1552	1601946	21192	http://cbsc.ca/english/decisions/2010/101020.php
-58936.813383	6178	2005	1601946	21192	http://cbsc.ca/english/decisions/2010/101223a.php
-32796.562773	3780	1297	1601946	21192	http://cbsc.ca/english/decisions/2010/101215.php
-80379.209475	8844	2396	1601946	21192	http://cbsc.ca/english/decisions/2010/101201a.php
-49276.506024	5270	1592	1601946	21192	http://cbsc.ca/english/decisions/2010/101201.php
-67269.231463	7341	2180	1601946	21192	http://cbsc.ca/english/decisions/2008/080515.php
-34779.840441	3813	1311	1601946	21192	http://cbsc.ca/english/decisions/2008/080812.php
-8143.018034	945	456	1601946	21192	http://cbsc.ca/english/decisions/1993/931026b.php
-15476.717972	1839	720	1601946	21192	http://cbsc.ca/english/decisions/1993/931026.php
-7822.920807	919	439	1601946	21192	http://cbsc.ca/english/documents/prs/2005/050614a.php
-7915.411339	952	409	1601946	21192	http://cbsc.ca/english/documents/prs/2010/101215.php
-8363.893310	975	429	1601946	21192	http://cbsc.ca/english/documents/prs/2010/100818.php
-12003.557288	1442	535	1601946	21192	http://cbsc.ca/english/documents/prs/1998/9805.php
-7479.008647	839	413	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=65143
-9209.450635	1019	511	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=56673
-4998.772757	563	299	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=72080
-5378.042473	584	329	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=75068
-6450.903383	715	364	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=89642
-5954.348793	646	351	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=es&documentID=76636
-10077.361819	1087	522	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=153073
-6623.402387	686	397	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=108715
-3649.215922	395	239	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=72395
-6537.942955	707	367	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=81484
-1977.943594	183	128	4186773	49580	http://cineuropa.mobi/interviews.aspx?lang=en&documentID=63781&rev=0
-8972.962953	926	514	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=82484
-5796.302096	620	347	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=84749
-5931.978355	619	377	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=144045
-6469.399793	705	357	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=85248
-26159.921451	2784	1107	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=109685
-5361.950703	585	328	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=78577
-6294.665953	700	382	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=31869
-5327.039638	584	317	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=144465
-4634.801800	500	296	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=38467
-6525.726780	692	348	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=80065
-6360.408162	688	340	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=86553
-4472.625725	468	276	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=81974
-6840.213616	760	402	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=87570
-5862.141305	664	342	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=78402
-5542.543675	598	318	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=108661
-6169.300388	700	357	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=64492
-7256.732415	775	379	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=141148
-7032.111618	770	394	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=61227
-7598.688567	785	437	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=153281
-7307.839630	778	422	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=9274
-5246.726181	566	304	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=84759
-3537.784281	381	229	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=51515
-5564.821045	608	337	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=37124
-4763.805954	516	298	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=85422
-7418.571254	815	414	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=81725
-3555.903622	362	243	4186773	49580	http://cineuropa.mobi/newsdetail.aspx?documentID=153334
-6063.118359	659	374	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=66087
-3838.275995	423	246	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=72168
-6105.775849	652	363	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=135883
-8573.151791	968	445	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=66026
-5095.086135	571	309	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=64005
-4312.290170	479	285	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=79806
-5741.438251	639	333	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=76286
-6516.904501	705	388	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=56674
-5482.976727	607	319	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=64114
-8412.479862	921	442	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=62911
-7024.824186	747	420	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=146854
-7263.810761	793	395	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=75765
-5487.395681	605	350	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=108748
-8060.574453	853	425	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=61414
-5847.333277	628	354	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=62975
-6472.881814	679	376	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=116279
-4297.016197	464	262	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=72142
-5932.670468	672	357	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=70913
-3925.841996	416	250	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=64003
-8007.475373	877	455	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=25115
-8581.605654	944	476	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=61769
-5071.221019	507	309	4186773	49580	http://cineuropa.mobi/newsdetail.aspx?documentID=52561
-3551.838278	393	223	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=72020
-5944.662743	638	361	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=150674
-5996.769946	656	352	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=66027
-7374.885678	808	445	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=60595
-7537.950009	839	398	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=87863
-7591.625324	816	426	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=76828
-8939.565989	1010	458	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=63687
-5571.085188	606	337	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=61959
-5865.526884	621	355	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=69841
-4311.281656	444	288	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=1121
-5946.670618	620	369	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=151535
-3039.994512	321	213	4186773	49580	http://cineuropa.mobi/newsdetail.aspx?lang=en&documentID=136892
-6376.734428	669	374	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=113849
-5498.233264	579	339	4186773	49580	http://cineuropa.mobi/interview.aspx?lang=en&documentID=147016
-43650.899591	5036	1920	238512	15001	http://creationwiki.org/History_of_creationism
-29624.849803	3157	1411	238512	15001	http://creationwiki.org/Earth
-22388.358602	2480	982	238512	15001	http://creationwiki.org/Geochronology
-8654.717664	945	488	238512	15001	http://creationwiki.org/Northwest_Creation_Network
-35348.447773	3790	1622	238512	15001	http://creationwiki.org/Mars
-26826.735808	2888	1340	238512	15001	http://creationwiki.org/Galileo_Galilei
-36830.918970	4140	1557	238512	15001	http://creationwiki.org/Young_earth_evidence
-20648.231151	2312	1009	238512	15001	http://creationwiki.org/Philosophy
-10195.054391	1139	446	238512	15001	http://creationwiki.org/Chemical_substance
-18250.010122	2072	917	238512	15001	http://creationwiki.org/Universe
-20727.964387	2408	979	238512	15001	http://creationwiki.org/Creationism
-9896.687549	1174	524	238512	15001	http://creationwiki.org/Creation_apologetics
-9578.323273	1058	563	238512	15001	http://creationwiki.org/Anthropic_principle
-11114.425392	1153	467	238512	15001	http://creationwiki.org/Creationist_group
-19370.349442	2101	912	238512	15001	http://creationwiki.org/Answers_in_Genesis
-19034.036726	2194	928	238512	15001	http://creationwiki.org/The_Annals_of_the_World
-34297.635376	3784	1419	238512	15001	http://creationwiki.org/Flood_geology
-27286.086575	2997	1239	238512	15001	http://creationwiki.org/Intelligent_design
-60745.675276	6824	2429	238512	15001	http://creationwiki.org/Cosmology
-37689.256718	4053	1604	238512	15001	http://creationwiki.org/Noah%27s_ark
-34157.899654	3912	1500	238512	15001	http://creationwiki.org/Young_earth_creationism
-15820.087095	1723	816	238512	15001	http://creationwiki.org/Biology
-6285.856977	730	404	1732856	17605	http://eu2007.de/en/Germany/Bundeslaender/Hamburg/city.html
-3044.480672	376	206	1732856	17605	http://eu2007.de/en/Germany/Bundeslaender/Hessen/government.html
-5437.213616	627	350	1732856	17605	http://eu2007.de/en/Germany/Bundeslaender/Hessen/city.html
-97983.373871	12232	2724	1732856	17605	http://eu2007.de/en/News/CFSP_Statements/index.html
-19301.259636	2290	872	1732856	17605	http://eu2007.de/en/News/Speeches_Interviews/March/0323BMFSteinbrueck.html
-13453.272359	1700	667	1732856	17605	http://eu2007.de/en/News/Speeches_Interviews/February/0220BMWiEP.html
-9669.722162	1163	488	1732856	17605	http://eu2007.de/en/News/Press_Releases/June/0605BMBFXFEL.html
-3487.169621	434	225	1732856	17605	http://eu2007.de/en/News/Press_Releases/June/0608BMVBSEmmissionshandel.html
-3366.213297	382	217	1732856	17605	http://eu2007.de/en/News/Press_Releases/May/0530AAPerspektiveEuropa.html
-5987.371137	756	357	1732856	17605	http://eu2007.de/en/Policy_Areas/Economic_and_Financial_Affairs/Coordination_of_economic_and_budget_policy.html
-21852.105697	2653	882	1732856	17605	http://eu2007.de/en/Policy_Areas/Employment_Social_Policy_Health_and_Consumer_Affairs/Press_Releases.html
-8110.793311	868	460	4487348	14537	http://eu.blizzard.com/en-gb/company/events/blizzcon2007.html
-72851.201591	7277	1733	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode5.html
-109128.300317	11248	2175	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode13.html
-125308.092918	12698	2523	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode6.html
-116292.414005	11673	2338	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode12.html
-36501.237178	3693	1150	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode11.html
-100107.256932	10188	2221	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode4.html
-41912.330981	4113	1234	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode1.html
-68931.063728	7166	1517	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode14.html
-60650.559055	6231	1553	4487348	14537	http://eu.blizzard.com/en-gb/community/blizzcast/archive/episode8.html
-2215663.685151	199735	20936	5078441	22427	http://forcesavenir.qc.ca/en/medias/laureatssec/
-17390.143535	1884	775	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/recherche_finaliste/15/2275/all
-20444.876953	2215	862	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/recherche_finaliste/9/2168/all
-6593.426930	747	406	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/finaliste_view/3337
-6407.947297	717	391	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/finaliste_view/61
-6708.682416	763	413	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/finaliste_view/2024
-6441.026703	723	398	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/finaliste_view/69
-7497.622253	799	425	5078441	22427	http://forcesavenir.qc.ca/en/universitaire/finaliste_view/3330
-13048.355162	1588	693	2063421	22161	http://galacticchannelings.com/english/sheldan20-10-09.html
-12570.773952	1510	672	2063421	22161	http://galacticchannelings.com/english/sheldan03-11-09.html
-12778.151674	1531	694	2063421	22161	http://galacticchannelings.com/english/sheldan29-12-09.html
-13564.469478	1635	715	2063421	22161	http://galacticchannelings.com/english/sheldan02-03-10.html
-12744.325685	1502	704	2063421	22161	http://galacticchannelings.com/english/sheldan17-11-09.html
-10144.134029	1311	542	2063421	22161	http://galacticchannelings.com/english/mike23-12-09.html
-10647.839502	1361	567	2063421	22161	http://galacticchannelings.com/english/mike25-01-10.html
-38273.815249	4421	1653	2063421	22161	http://galacticchannelings.com/english/matthew19-11-09.html
-10196.382612	1290	560	2063421	22161	http://galacticchannelings.com/english/mike19-03-10.html
-4026.538091	480	262	246186	18441	http://golftrotter.com/en_rep_thai_04.htm
-5316.382232	619	358	246186	18441	http://golftrotter.com/en_rep_frwi_04.htm
-4265.547304	445	273	246186	18441	http://golftrotter.com/en_golf_world-stats-2_2005.htm
-4775.788197	596	297	246186	18441	http://golftrotter.com/en_rep_arg_02.htm
-4383.236711	507	321	246186	18441	http://golftrotter.com/en_rep_egypt_01.htm
-4735.191663	553	335	246186	18441	http://golftrotter.com/en_rep_frwi_03.htm
-4988.592532	594	330	246186	18441	http://golftrotter.com/en_rep_esmad_01.htm
-4863.901533	573	331	246186	18441	http://golftrotter.com/en_rep_frabretagne_01.htm
-39470.781451	4416	1585	2065289	38399	http://iiz-dvv.de/index.php?article_id=1084&clang=1
-19050.234983	2326	923	2065289	38399	http://iiz-dvv.de/index.php?article_id=394&clang=1
-51973.615478	6119	1871	2065289	38399	http://iiz-dvv.de/index.php?article_id=653&clang=1
-80695.507596	9811	2588	2065289	38399	http://iiz-dvv.de/index.php?article_id=891&clang=1
-52873.062241	6266	1979	2065289	38399	http://iiz-dvv.de/index.php?article_id=1079&clang=1
-43220.219641	4775	1843	2065289	38399	http://iiz-dvv.de/index.php?article_id=801&clang=1
-7125.757416	882	422	2065289	38399	http://iiz-dvv.de/index.php?article_id=1125&clang=1
-35873.540547	4300	1580	2065289	38399	http://iiz-dvv.de/index.php?article_id=166&clang=1
-25854.951748	3093	1114	2065289	38399	http://iiz-dvv.de/index.php?article_id=1016&clang=1
-23954.062972	2806	1108	2065289	38399	http://iiz-dvv.de/index.php?article_id=162&clang=1
-21430.153008	2391	1029	2065289	38399	http://iiz-dvv.de/index.php?article_id=367&clang=1
-27682.253632	3187	1184	2065289	38399	http://iiz-dvv.de/index.php?article_id=1074&clang=1
-23288.579603	2837	1054	2065289	38399	http://iiz-dvv.de/index.php?article_id=440&clang=1
-68539.822839	8046	2447	2065289	38399	http://iiz-dvv.de/index.php?article_id=1005&clang=1
-37698.565543	4495	1407	2065289	38399	http://iiz-dvv.de/index.php?article_id=164&clang=1
-28224.444638	3102	1274	2065289	38399	http://iiz-dvv.de/index.php?article_id=436&clang=1
-13698.131279	1555	651	2065289	38399	http://iiz-dvv.de/index.php?article_id=974&clang=1
-38843.063193	4597	1448	2065289	38399	http://iiz-dvv.de/index.php?article_id=448&clang=1
-14682.592352	1792	746	2065289	38399	http://iiz-dvv.de/index.php?article_id=955&clang=1
-59734.328777	7198	2093	2065289	38399	http://iiz-dvv.de/index.php?article_id=376&clang=1
-24777.472936	2965	1062	2065289	38399	http://iiz-dvv.de/index.php?article_id=222&clang=1
-23553.855328	2769	1114	2065289	38399	http://iiz-dvv.de/index.php?article_id=915&clang=1
-20962.690923	2430	937	2065289	38399	http://iiz-dvv.de/index.php?article_id=946&clang=1
-25287.576433	2916	1054	2065289	38399	http://iiz-dvv.de/index.php?article_id=354&clang=1
-33515.613449	4102	1202	2065289	38399	http://iiz-dvv.de/index.php?article_id=196&clang=1
-43100.621482	4751	1690	2065289	38399	http://iiz-dvv.de/index.php?article_id=283&clang=1
-19026.734625	2315	853	2065289	38399	http://iiz-dvv.de/index.php?article_id=636&clang=1
-47810.090238	5264	2080	2065289	38399	http://iiz-dvv.de/index.php?article_id=1085&clang=1
-39232.403729	4618	1599	2065289	38399	http://iiz-dvv.de/index.php?article_id=474&clang=1
-40059.280931	4855	1298	2065289	38399	http://iiz-dvv.de/index.php?article_id=1083&clang=1
-21243.115597	2545	940	2065289	38399	http://iiz-dvv.de/index.php?article_id=236&clang=1
-19576.410849	2377	902	2065289	38399	http://iiz-dvv.de/index.php?article_id=645&clang=1
-108087.711290	12505	3414	2065289	38399	http://iiz-dvv.de/index.php?article_id=916&clang=1
-71288.316424	8307	2456	2065289	38399	http://iiz-dvv.de/index.php?article_id=502&clang=1
-38014.751010	4353	1630	2065289	38399	http://iiz-dvv.de/index.php?article_id=1080&clang=1
-27751.216444	3155	1246	2065289	38399	http://iiz-dvv.de/index.php?article_id=811&clang=1
-17375.506022	2075	720	2065289	38399	http://iiz-dvv.de/index.php?article_id=345&clang=1
-19545.546750	2342	903	2065289	38399	http://iiz-dvv.de/index.php?article_id=305&clang=1
-23964.796826	2929	969	2065289	38399	http://iiz-dvv.de/index.php?article_id=889&clang=1
-17775.401353	2061	892	2065289	38399	http://iiz-dvv.de/index.php?article_id=228&clang=1
-17472.775294	2021	774	2065289	38399	http://iiz-dvv.de/index.php?article_id=1071&clang=1
-32305.612310	3794	1376	2065289	38399	http://iiz-dvv.de/index.php?article_id=1078&clang=1
-41315.600528	4711	1692	2065289	38399	http://iiz-dvv.de/index.php?article_id=886&clang=1
-31998.004036	3869	1332	2065289	38399	http://iiz-dvv.de/index.php?article_id=319&clang=1
-71625.638317	8254	2261	2065289	38399	http://iiz-dvv.de/index.php?article_id=651&clang=1
-40740.239511	4866	1603	2065289	38399	http://iiz-dvv.de/index.php?article_id=812&clang=1
-29504.682409	3524	1248	2065289	38399	http://iiz-dvv.de/index.php?article_id=469&clang=1
-13636.924840	1619	731	2065289	38399	http://iiz-dvv.de/index.php?article_id=1123&clang=1
-40841.208794	4608	1490	2065289	38399	http://iiz-dvv.de/index.php?article_id=163&clang=1
-44802.972190	5133	1688	2065289	38399	http://iiz-dvv.de/index.php?article_id=412&clang=1
-37592.992696	4272	1565	2065289	38399	http://iiz-dvv.de/index.php?article_id=328&clang=1
-17865.313762	2097	747	2065289	38399	http://iiz-dvv.de/index.php?article_id=324&clang=1
-17331.812187	2045	774	2065289	38399	http://iiz-dvv.de/index.php?article_id=399&clang=1
-4456.000733	523	282	2065289	38399	http://iiz-dvv.de/index.php?article_id=665&clang=1
-35689.526003	3972	1433	2065289	38399	http://iiz-dvv.de/index.php?article_id=369&clang=1
-45334.154949	5212	1870	2065289	38399	http://iiz-dvv.de/index.php?article_id=420&clang=1
-6567.631980	824	399	2065289	38399	http://iiz-dvv.de/index.php?article_id=883&clang=1
-37296.445971	4306	1321	2065289	38399	http://iiz-dvv.de/index.php?article_id=453&clang=1
-26976.991213	3232	1206	2065289	38399	http://iiz-dvv.de/index.php?article_id=282&clang=1
-40671.107392	4899	1401	2065289	38399	http://iiz-dvv.de/index.php?article_id=315&clang=1
-36136.253872	4083	1567	2065289	38399	http://iiz-dvv.de/index.php?article_id=800&clang=1
-58296.543159	6929	2224	2065289	38399	http://iiz-dvv.de/index.php?article_id=648&clang=1
-14334.624334	1621	711	2065289	38399	http://iiz-dvv.de/index.php?article_id=363&clang=1
-56273.685743	6620	2029	2065289	38399	http://iiz-dvv.de/index.php?article_id=172&clang=1
-21929.293263	2619	1025	2065289	38399	http://iiz-dvv.de/index.php?article_id=1077&clang=1
-37619.608574	4310	1534	2065289	38399	http://iiz-dvv.de/index.php?article_id=201&clang=1
-16030.767691	1876	732	2065289	38399	http://iiz-dvv.de/index.php?article_id=476&clang=1
-33251.172444	3503	1505	2875669	33899	http://ironmaidencommentary.com/?url=album01_ironmaiden/margaretthatcher&lang=eng&link=albums
-9957.599895	1141	511	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant18&lang=eng&link=features
-9020.987107	995	518	2875669	33899	http://ironmaidencommentary.com/?url=single11_2minutes/commentary11_2minutes&lang=eng&link=singles
-6919.435205	778	390	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant11&lang=eng&link=features
-11637.012662	1238	568	2875669	33899	http://ironmaidencommentary.com/?url=electro&lang=eng&link=tributes
-6136.726431	675	338	2875669	33899	http://ironmaidencommentary.com/?url=album0_soundhouse/commentary0_soundhouse&lang=eng&link=albums
-2938.295331	330	194	2875669	33899	http://ironmaidencommentary.com/?url=single01_runningfree/commentary01_runningfree&lang=eng&link=singles
-37650.468798	3709	1415	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant09b&lang=eng&link=features
-58816.062718	6677	1926	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant14&lang=eng&link=features
-11197.292007	1240	594	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant15&lang=eng&link=features
-66305.222101	7328	2138	2875669	33899	http://ironmaidencommentary.com/?url=album09b_reallivedead/interviews09b_reallivedead&lang=eng&link=albums
-2721.358281	305	187	2875669	33899	http://ironmaidencommentary.com/?url=tour00_mfm/tour00_mfm&lang=eng&link=tours
-10421.922035	1096	580	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant19&lang=eng&link=features
-50051.048886	5700	1727	2875669	33899	http://ironmaidencommentary.com/?url=album07_ssoass/interviews07_ssoass&lang=eng&link=albums
-8825.062069	980	467	2875669	33899	http://ironmaidencommentary.com/?url=album00_mfm/commentary00_mfm&lang=eng&link=albums
-4117.495392	442	242	2875669	33899	http://ironmaidencommentary.com/?url=sitenews2006&link=features&lang=eng
-5865.747359	657	333	2875669	33899	http://ironmaidencommentary.com/?url=single17_madness/commentary17_madness&lang=eng&link=singles
-24852.906457	2805	1092	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant27&lang=eng&link=features
-14441.001923	1602	723	2875669	33899	http://ironmaidencommentary.com/?url=album06_sit/sitzooms&lang=eng&link=albums
-6814.483371	777	370	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant17&lang=eng&link=features
-4749.616527	534	265	2875669	33899	http://ironmaidencommentary.com/?url=single24_eternity/commentary24a_eternity&lang=eng&link=singles
-19565.449859	2095	909	2875669	33899	http://ironmaidencommentary.com/?url=newbands&lang=eng&link=features
-5739.790653	609	329	2875669	33899	http://ironmaidencommentary.com/?url=video10_raisinghell/video10_raisinghell&lang=eng&link=videos
-6382.488594	713	388	2875669	33899	http://ironmaidencommentary.com/?url=album10c_inprofile/commentary10c_inprofile&lang=eng&link=albums
-3434.246120	386	219	2875669	33899	http://ironmaidencommentary.com/?url=tour01_ironmaiden/tour01_ironmaiden&lang=eng&link=tours
-13674.780102	1537	715	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant26&lang=eng&link=features
-15536.004525	1723	734	2875669	33899	http://ironmaidencommentary.com/?url=album09c_donington/mickwall09c_donington&lang=eng&link=albums
-7867.394453	918	444	2875669	33899	http://ironmaidencommentary.com/?url=introduction&lang=eng&link=features
-3291.659774	344	172	2875669	33899	http://ironmaidencommentary.com/?url=single40_trooper2005/commentary40_trooper2005&lang=eng&link=singles
-14015.852520	1496	567	2875669	33899	http://ironmaidencommentary.com/?url=album12b_rir/commentary12b_rir&lang=eng&link=albums
-6940.158134	763	395	2875669	33899	http://ironmaidencommentary.com/?url=album11b_edhunter/commentary11b_edhunter&lang=eng&link=albums
-4697.186600	532	220	2875669	33899	http://ironmaidencommentary.com/?url=single39_notb2005/commentary39_notb2005&lang=eng&link=singles
-47615.539242	5427	1566	2875669	33899	http://ironmaidencommentary.com/?url=album0_soundhouse/interviews0_soundhouse&lang=eng&link=albums
-34891.607519	3884	1208	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant23&lang=eng&link=features
-6154.333684	671	253	2875669	33899	http://ironmaidencommentary.com/?url=album000_liveplus1/commentary000_liveplus1&lang=eng&link=albums
-16743.971634	1898	736	2875669	33899	http://ironmaidencommentary.com/?url=rants/rant24&lang=eng&link=features
-14617.818234	1667	678	2875669	33899	http://ironmaidencommentary.com/?url=album09b_reallivedead/mickwall09b_reallivedead&lang=eng&link=albums
